Time FDP FPO FVV SHC YEL FBP FDD FDC FDO DAR FDF FDE FDS BOC POP FDB SHR FMM FMN FVD ARR PET FVS FVT FPL JAC FPS SAR ANC HER FVB SHD SHB DOG SHP SSK PIN CSL HSL REP WHB GRA WHT ORC WHS WDG FVO SB SP BC BD TCR BCR BFD SCR BFS BFF BG NUR PSP PWN BMD BMS BML DUN CEP MSQ HSQ ZG ZL ZM PTE ZS PL PS SG MA MB COC BB PB BO DC DL DR DIN RelFDP RelFPO RelFVV RelSHC RelYEL RelFBP RelFDD RelFDC RelFDO RelDAR RelFDF RelFDE RelFDS RelBOC RelPOP RelFDB RelSHR RelFMM RelFMN RelFVD RelARR RelPET RelFVS RelFVT RelFPL RelJAC RelFPS RelSAR RelANC RelHER RelFVB RelSHD RelSHB RelDOG RelSHP RelSSK RelPIN RelCSL RelHSL RelREP RelWHB RelGRA RelWHT RelORC RelWHS RelWDG RelFVO RelSB RelSP RelBC RelBD RelTCR RelBCR RelBFD RelSCR RelBFS RelBFF RelBG RelNUR RelPSP RelPWN RelBMD RelBMS RelBML RelDUN RelCEP RelMSQ RelHSQ RelZG RelZL RelZM RelPTE RelZS RelPL RelPS RelSG RelMA RelMB RelCOC RelBB RelPB RelBO RelDC RelDL RelDR RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.606000e+004 340474.130691 4562.885354 132141.363420 1165.653813 478.123003 41384225.624077 4952.446892 32325.535489 111037.461847 11654.664957 323735.504657 1071882.990153 353207.069825 27996.071340 4933.909006 13451.231272 10548.585087 1762953.093306 25721.542058 11319.842251 584.208710 0.527854 2.565322 0.000000 135183.078169 34396.579820 66047.132080 967435.801209 1175805.396380 1544.162605 0.000000 15859.534816 5174.853366 121460.710358 307.109355 12488.724453 62008.600084 109352.696902 4311.747894 2202.102745 3777077.236722 2146605.799048 134605.838119 923.756166 158322.932881 137.779911 578.762754 3049.650827 1375.750445 11883285.660901 650393.668431 4851.606125 204.791452 788794.367637 4684.200085 175012.050134 3117693.183539 738125.789766 139698.707231 48.502689 3931816.436429 22029.526708 747025.959970 8278.350806 45575.614631 40621751.619044 93250.688391 20513789.760263 1536415.195902 5988617.912694 167076686.362725 742823.989309 9647288.789733 269647.143393 24392933.204683 890593.189286 18196388.325213 4694311.148221 2601992.394531 10229488.431717 3391263.514984 275.201736 0.000000 18892307.276357 154473105.811372 4434897461.781629 0.365641 0.228215 1.214535 0.269698 0.161093 1.235534 0.030916 0.148114 0.310774 0.565757 2.205654 25.576670 0.799412 1.584121 0.161863 0.219304 0.178355 0.455733 0.095032 0.202470 0.005622 0.000022 0.000027 0.000000 0.640296 0.088423 0.170494 1.822305 6.029217 0.007719 0.000000 7.210081 0.090723 0.323044 0.006304 0.102762 1.102999 2.144779 0.729702 2.693089 5.474162 7.290629 4.163826 1.587662 2.517024 0.677028 0.397981 1.905935 1.886750 40.916250 0.691609 4.039948 38.575332 0.408981 2.810720 0.275258 3.149126 0.613008 6.349715 0.000375 46.291384 0.238634 110.743261 0.376991 0.494898 383.354614 0.222002 227.639665 2.173142 0.330579 8.584564 18.475789 0.305294 0.002157 0.858429 5.375690 22.311712 141.883583 0.193910 0.671642 1.063590 1.806904 0.000000 6.202101 50.711526 4.954797 0.376795 21.493165 55.712329 8.881239 -2460239.220408 11.434013
1.642500e+004 306993.061825 4287.979663 128671.348825 1047.626523 424.564467 41904202.765542 4578.997589 28618.863944 99759.096325 11563.078592 314901.768993 1021231.350417 339072.712062 27577.887996 4471.348047 11544.850426 10952.021332 1702703.042292 27204.849685 10479.219837 557.542252 0.187119 2.411317 0.000000 134772.635804 28455.741131 60495.919194 1016779.514588 1189772.897816 1460.404024 0.000000 15581.778454 4622.010721 114760.041499 275.519978 12705.245460 62023.862307 109374.459739 4295.564259 2212.920975 3924087.398838 2166136.358825 137547.328542 922.236593 159491.746750 138.515957 561.552624 3051.065228 1373.002227 11829604.556142 645805.914728 4979.311130 223.376539 800525.828637 4787.794099 167985.008895 3249070.125288 720069.278254 139671.538454 51.091426 4436723.801591 25071.683081 456643.178857 7858.279782 65387.307898 41246845.329067 98660.340056 21513257.564727 1570295.255664 5523827.269704 168257442.517860 733798.941964 9386848.033483 243132.860126 24184044.723746 889929.889823 18227344.083156 4688080.083392 2537852.008516 10099607.942245 3346672.764012 276.198213 0.000000 18982930.955220 157474725.257092 4601039288.175349 0.329685 0.214466 1.182641 0.242390 0.143047 1.251058 0.028585 0.131130 0.279208 0.561311 2.145469 24.368049 0.767422 1.560459 0.146688 0.188223 0.185176 0.440158 0.100512 0.187435 0.005365 0.000008 0.000025 0.000000 0.638352 0.073151 0.156164 1.915251 6.100838 0.007300 0.000000 7.083807 0.081031 0.305223 0.005655 0.104544 1.103270 2.145205 0.726963 2.706319 5.687226 7.356961 4.254817 1.585050 2.535606 0.680645 0.386147 1.906819 1.882981 40.731416 0.686731 4.146288 42.076093 0.415064 2.872881 0.264206 3.281828 0.598012 6.348480 0.000395 52.235929 0.271588 67.695311 0.357861 0.710031 389.253733 0.234881 238.730669 2.221063 0.304922 8.645233 18.251315 0.297053 0.001944 0.851077 5.371687 22.349669 141.695252 0.189130 0.663114 1.049605 1.813446 0.000000 6.231851 51.696919 5.140415 0.398004 25.164160 55.726027 8.635353 -2484638.517612 11.331129
1.679000e+004 271325.923536 4041.168944 125822.534587 943.347554 377.041214 42218277.953543 4244.299336 25351.627277 89294.606757 11504.969734 309755.765387 985370.866603 325820.650375 27062.101466 4055.679599 8749.495358 11394.279464 1665738.545041 28434.463358 9713.652287 530.780737 0.109080 2.290983 0.000000 133759.420360 23770.494437 57419.578196 1034525.962200 1186120.708180 1370.693337 0.000000 15315.437152 3161.318360 108803.412464 246.308994 13075.124478 62026.564473 109299.243716 4274.894701 2216.540379 4064602.280910 2185737.867955 140390.163170 920.703055 160442.656212 138.450262 542.464425 3045.300063 1370.446987 11776295.676366 641042.011844 5121.372528 241.061655 812474.686849 4891.790850 161786.273092 3378185.236550 785450.928153 139697.569461 54.032657 4992961.141698 23275.902966 628438.989265 7841.335484 41714.354324 41714143.239798 105811.894843 22548786.423784 1653940.017661 5252453.431897 170615638.045791 734209.171454 9250781.334356 219485.559006 25216165.705322 887633.086842 18146359.762137 4636920.434184 2477798.665271 9975906.864545 3379370.399163 277.281563 0.000000 19084939.939692 161410319.016768 4903811722.183978 0.291381 0.202121 1.156457 0.218263 0.127035 1.260435 0.026495 0.116160 0.249920 0.558491 2.110408 23.512366 0.737429 1.531274 0.133052 0.142649 0.192654 0.430603 0.105055 0.173741 0.005108 0.000005 0.000024 0.000000 0.633553 0.061107 0.148223 1.948679 6.082111 0.006852 0.000000 6.962723 0.055423 0.289380 0.005056 0.107587 1.103319 2.143730 0.723465 2.710746 5.890875 7.423535 4.342755 1.582415 2.550724 0.680322 0.373021 1.903216 1.879476 40.547864 0.681665 4.264583 45.407332 0.421259 2.935283 0.254457 3.412245 0.652311 6.349663 0.000418 58.784809 0.252136 93.163272 0.357089 0.452970 393.663705 0.251906 250.221838 2.339372 0.289942 8.766399 18.261518 0.292747 0.001755 0.887400 5.357823 22.250369 140.148973 0.184654 0.654992 1.059860 1.820559 0.000000 6.265339 52.988923 5.478681 0.416595 28.684400 55.794521 8.392973 -2495992.738553 11.215820
1.715500e+004 241936.878883 3815.251040 125475.137623 850.532542 334.877315 42556479.071863 3964.489109 22470.859401 79898.221039 11483.828562 306817.833200 960973.522299 314013.794873 26668.096422 3683.445306 6518.020137 11814.058330 1634214.017754 29409.254783 8897.869355 506.513971 0.038926 2.228306 0.000000 133599.236259 20173.161185 55216.581041 1031795.778380 1190230.039395 1313.372973 0.000000 15080.762970 1977.069978 103472.609835 217.226484 13654.511256 62020.381060 109277.372991 4258.362075 2221.302480 4205338.448635 2205257.896015 143307.767638 919.209048 161450.485770 138.665053 523.425749 3047.005063 1369.114708 11721722.176385 636124.915711 5269.209162 255.572390 823797.004808 4973.162815 156580.629104 3500894.977899 707365.059196 139709.457407 57.342623 5592592.508288 23429.786042 639569.684399 6621.185639 59983.739638 41505014.967787 109193.863773 23298722.553713 1666240.464715 4940937.097005 170465051.964243 728323.260615 9047776.555401 198346.130754 24840323.780743 886749.106407 18145905.669652 4588744.816824 2421113.196076 9858600.157605 3303482.276881 277.470561 0.000000 19182596.375030 164702025.628969 5073167496.855856 0.259820 0.190822 1.153264 0.196788 0.112829 1.270532 0.024749 0.102961 0.223621 0.557464 2.090392 22.930210 0.710706 1.508980 0.120840 0.106267 0.199752 0.422453 0.108657 0.159150 0.004874 0.000002 0.000023 0.000000 0.632794 0.051859 0.142536 1.943536 6.103182 0.006565 0.000000 6.856035 0.034661 0.275202 0.004459 0.112355 1.103209 2.143301 0.720667 2.716569 6.094846 7.489832 4.433007 1.579847 2.566746 0.681377 0.359929 1.904282 1.877649 40.359958 0.676436 4.387687 48.140631 0.427130 2.984110 0.246269 3.536191 0.587461 6.350204 0.000443 65.844591 0.253802 94.813348 0.301524 0.651354 391.690125 0.259958 258.543812 2.356770 0.272746 8.758662 18.115122 0.286323 0.001586 0.874173 5.352487 22.249812 138.692885 0.180430 0.647290 1.036060 1.821800 0.000000 6.297399 54.069548 5.667890 0.433957 32.220605 55.767123 8.153591 -2508910.788364 11.093470
1.752000e+004 217689.747526 3605.879903 123757.643656 767.948045 297.466829 43093906.709712 3714.138531 19931.303107 71488.018591 11494.200211 305883.208117 945927.865933 303339.372011 26408.119226 3347.604742 4775.872535 12275.244378 1671762.813556 30144.945165 8096.525437 488.098226 0.022791 2.156423 0.000000 133386.481764 17629.768075 52973.181970 966906.739768 1197411.839900 1283.920490 0.000000 14845.118845 1920.028494 98800.480763 188.856262 14026.556341 62020.461154 109263.455815 4244.165570 2230.879103 4345788.675645 2224969.519299 146283.638751 917.829780 162299.330328 139.321063 508.847557 3045.643795 1367.792800 11668593.481647 631044.176523 5404.126017 266.692315 833763.607363 5074.701452 152556.495427 3620120.288312 685437.137295 139733.598764 61.024730 6246000.082599 24418.694935 494120.848015 5997.948685 65948.784455 40946075.907123 110695.812765 23809095.079680 1674419.171933 4813085.667902 171085702.079452 722862.235380 8866118.974284 179410.994123 25149925.093653 885094.213838 18081608.636557 4545928.008668 2367174.043361 9740146.899425 3272186.670385 278.029042 0.000000 19319410.195185 167388725.203587 5172862615.295445 0.233780 0.180350 1.137478 0.177680 0.100225 1.286577 0.023186 0.091324 0.200082 0.557968 2.084024 22.571199 0.686547 1.494269 0.109822 0.077864 0.207549 0.432160 0.111375 0.144817 0.004697 0.000001 0.000022 0.000000 0.631786 0.045321 0.136745 1.821309 6.140009 0.006418 0.000000 6.748906 0.033661 0.262776 0.003877 0.115416 1.103210 2.143028 0.718265 2.728281 6.298402 7.556779 4.525061 1.577476 2.580241 0.684601 0.349905 1.903431 1.875836 40.177027 0.671033 4.500033 50.235225 0.432297 3.045037 0.239940 3.656619 0.569250 6.351301 0.000472 73.537509 0.264515 73.251208 0.273143 0.716128 386.415319 0.263534 264.207369 2.368339 0.265688 8.790551 17.979293 0.280574 0.001435 0.885068 5.342498 22.170973 137.398765 0.176410 0.639513 1.026245 1.825467 0.000000 6.342313 54.951557 5.779273 0.446714 35.565484 55.767123 7.919881 -2534880.834955 11.001892
1.788500e+004 197627.179000 3402.583992 122887.054518 692.297624 263.720217 44173083.909363 3487.405090 17582.900073 63961.114173 11530.264493 305609.968946 936244.150586 290542.608684 26251.581331 3043.409381 3450.940459 12673.215083 1703603.085552 30675.146148 7310.018537 475.698735 0.008147 2.060505 0.000000 132729.068881 15761.748573 50147.498327 850856.556377 1207912.942484 1271.112186 0.000000 14622.418796 2777.830139 94034.102203 161.875543 14426.835851 62023.201049 109237.816149 4233.242562 2243.505598 4490380.148503 2234921.718308 149331.752245 916.497848 162742.079677 139.055002 497.065155 3046.113057 1366.673594 11613891.158850 625869.262975 5511.780119 275.556686 843468.090002 5161.139826 149577.669933 3745243.758115 710813.982310 139762.321319 65.081627 6981912.820552 24368.194190 410971.259861 5926.357015 48932.796146 40392646.692625 112237.410701 24225487.459318 1689910.982405 4669194.567754 175067913.524736 721799.930735 8711097.817303 162415.220290 25607368.087676 882232.044588 18063893.439862 4505098.671107 2315277.879445 9631446.014226 3258942.923226 278.443368 0.000000 19542499.307708 170174229.178837 5290570172.767683 0.212235 0.170182 1.129477 0.160177 0.088854 1.318796 0.021770 0.080564 0.179016 0.559718 2.082162 22.340132 0.657584 1.485412 0.099843 0.056263 0.214278 0.440391 0.113334 0.130749 0.004578 0.000000 0.000021 0.000000 0.628672 0.040519 0.129450 1.602711 6.193856 0.006354 0.000000 6.647662 0.048700 0.250099 0.003323 0.118710 1.103259 2.142525 0.716416 2.743723 6.507960 7.590581 4.619350 1.575187 2.587280 0.683294 0.341802 1.903724 1.874301 39.988677 0.665531 4.589677 51.904953 0.437329 3.096904 0.235255 3.783004 0.590325 6.352606 0.000503 82.201804 0.263968 60.924653 0.269882 0.531354 381.192510 0.267204 268.828038 2.390251 0.257745 8.995161 17.952871 0.275668 0.001299 0.901167 5.325222 22.149252 136.164716 0.172543 0.632376 1.022091 1.828187 0.000000 6.415550 55.866002 5.910779 0.463944 38.600966 55.835616 7.688145 -2596020.925562 10.903217
1.825000e+004 181090.508733 3216.374518 122764.593923 625.210438 233.847839 45403596.113186 3280.930556 15526.627459 57225.657041 11586.009701 305870.336277 926439.675783 279282.268951 26185.552209 2770.028271 2485.823239 13029.611110 1678063.994989 31032.127339 6697.563235 468.880665 0.004786 1.994614 0.000000 132638.864931 14460.047795 47254.962640 805721.819320 1228117.258515 1263.849619 0.000000 14414.292219 4416.018803 89908.062251 138.208066 15033.191864 62026.282603 109242.467172 4226.009452 2256.155467 4642492.619095 2244330.569974 151964.430070 915.128683 163071.213103 138.966726 486.766276 3046.665734 1366.418561 11556653.439227 620622.562645 5627.764462 283.051145 856954.818552 5257.824279 148199.068642 3872752.611738 719825.623181 139778.988484 69.513607 7771473.582926 21624.884447 796611.788959 6649.449846 41835.477559 40066041.450074 115825.940743 24391024.062186 1689476.281590 4550090.902006 175708488.658561 720850.538817 8575670.767342 147132.760356 25772619.039308 881932.443971 18060354.360270 4453798.424027 2264748.058186 9536753.607945 3219671.571329 280.455652 0.000000 19673095.015898 174204912.007156 5358106066.375448 0.194476 0.160869 1.128351 0.144655 0.078790 1.355534 0.020481 0.071142 0.160164 0.562425 2.083936 22.106183 0.632099 1.481675 0.090874 0.040528 0.220304 0.433789 0.114653 0.119795 0.004512 0.000000 0.000021 0.000000 0.628245 0.037172 0.121984 1.517693 6.297458 0.006318 0.000000 6.553043 0.077419 0.239125 0.002837 0.123699 1.103313 2.142617 0.715192 2.759193 6.728419 7.622536 4.700788 1.572834 2.592513 0.682860 0.334721 1.904070 1.873952 39.791597 0.659951 4.686257 53.316639 0.444322 3.154919 0.233087 3.911798 0.597809 6.353364 0.000538 91.497726 0.234251 118.094138 0.302812 0.454285 378.110279 0.275747 270.664983 2.389636 0.251171 9.028075 17.929258 0.271382 0.001177 0.906982 5.323413 22.144912 134.614187 0.168777 0.626159 1.009775 1.841399 0.000000 6.458423 57.189223 5.986232 0.485439 41.382152 55.767123 7.459493 -2666569.250355 10.826475
1.861500e+004 172492.896975 3045.026400 124458.068032 565.794852 207.401750 46435229.049106 3089.228820 13725.219737 51198.855493 11656.304065 305684.899960 916373.585036 269385.905584 26295.176418 2519.232051 2187.836525 13358.066464 1637842.672332 31259.591885 6113.677826 465.360126 0.001718 1.929140 0.000000 134056.026077 13527.319417 45265.103801 755631.967499 1256848.173142 1255.589440 0.000000 14217.570019 6699.616259 86346.345795 117.628870 15377.983189 62018.827669 109201.016547 4222.370335 2267.720198 4804774.862349 2253445.541599 154670.239341 913.777946 163351.379782 139.590449 477.618639 3049.006730 1366.076718 11495964.655401 615204.454837 5746.834713 289.114323 866040.028840 5352.499349 146605.619766 4001191.342229 735400.690719 139820.460744 74.354054 8587769.787171 19333.095451 430901.545453 5836.213607 81752.129349 39138568.848804 122395.010223 24456419.541758 1679956.581423 4479196.819640 175731131.386732 721149.622815 8449064.424054 133374.340991 25278880.975734 881276.657369 17928975.142478 4389258.622049 2214602.409255 9431935.912141 3185945.926280 278.778622 0.000000 19521558.615634 176302548.039834 5418809288.579011 0.185243 0.152299 1.143916 0.130908 0.069879 1.386333 0.019285 0.062888 0.143296 0.565837 2.082673 21.865992 0.609700 1.487878 0.082647 0.035670 0.225858 0.423391 0.115493 0.109351 0.004478 0.000000 0.000020 0.000000 0.634957 0.034775 0.116847 1.423342 6.444782 0.006276 0.000000 6.463609 0.117454 0.229652 0.002415 0.126536 1.103181 2.141804 0.714576 2.773337 6.963616 7.653494 4.784488 1.570513 2.596967 0.685925 0.328430 1.905533 1.873483 39.582635 0.654190 4.785407 54.458723 0.449032 3.211728 0.230581 4.041532 0.610744 6.355249 0.000575 101.108419 0.209425 63.879229 0.265777 0.887734 369.357557 0.291386 271.390670 2.376171 0.247257 9.029238 17.936696 0.267376 0.001067 0.889607 5.319455 21.983820 132.663499 0.165040 0.619277 0.999197 1.830388 0.000000 6.408676 57.877850 6.054052 0.505051 43.814265 55.849315 7.242668 -2723441.700464 10.703644
1.898000e+004 160579.242995 2887.554039 123714.022537 513.489628 183.984694 47303968.774924 2907.089460 12146.478047 45806.540868 11736.435946 305636.962440 905767.071594 260177.644276 26444.471125 2292.897611 1956.715608 13669.256433 1686808.610090 31403.360227 5647.362100 463.817512 0.001011 1.869480 0.000000 133329.545377 12874.855471 44547.206822 572722.131750 1258881.635092 1236.899837 0.000000 14028.810874 8838.484677 83229.412828 99.794188 15724.080812 62028.880039 109156.069808 4219.884379 2278.441718 4972652.941156 2262317.048884 157395.724066 912.371106 163012.051121 139.346273 468.603668 3043.792889 1365.138459 11432605.222438 609703.666688 5858.658118 295.990239 876060.466533 5448.445852 143906.003424 4124168.635993 663015.959772 139858.546835 79.686808 9422660.929733 18125.797644 444489.230886 5211.926154 53630.598436 38254100.616796 123794.820860 24487249.908628 1661817.295711 4427317.145003 173974975.809815 721438.590520 8332005.016958 120980.101695 24836221.419603 880437.304669 18054231.323134 4321354.427198 2161963.790261 9333506.431658 3148746.683958 283.499114 0.000000 19495676.718704 179337806.983630 5494761885.177254 0.172449 0.144423 1.137077 0.118806 0.061989 1.412270 0.018148 0.055655 0.128204 0.569727 2.082346 21.612905 0.588859 1.496326 0.075221 0.031902 0.231119 0.436049 0.116024 0.101010 0.004463 0.000000 0.000019 0.000000 0.631516 0.033097 0.114994 1.078805 6.455210 0.006183 0.000000 6.377795 0.154952 0.221362 0.002048 0.129384 1.103360 2.140922 0.714155 2.786449 7.206924 7.683625 4.868796 1.568095 2.591572 0.684725 0.322231 1.902274 1.872196 39.364477 0.648341 4.878523 55.753898 0.454228 3.269300 0.226335 4.165749 0.550629 6.356980 0.000616 110.938040 0.196347 65.893542 0.237348 0.582366 361.010675 0.294718 271.732792 2.350514 0.244393 8.939005 17.943884 0.263671 0.000968 0.874029 5.314389 22.137404 130.611123 0.161117 0.612814 0.987531 1.861382 0.000000 6.400179 58.874286 6.138908 0.517839 45.269815 55.671233 7.029406 -2769291.688724 10.665980
1.934500e+004 153119.324389 2743.588255 122967.974753 467.043782 163.250631 48033740.710200 2732.306549 10762.488151 40982.994123 11822.730320 305846.621481 895408.388520 252134.446216 26634.209343 2087.775140 1782.424814 14020.860225 1686149.753062 31499.270321 5215.253072 463.000834 0.000361 1.787426 0.000000 133580.326109 12460.228838 44332.036268 560025.575860 1264327.721331 1240.615593 0.000000 13832.237768 9992.458364 80499.322334 84.093041 15906.961084 62025.555784 109113.205558 4217.874181 2288.277639 5152645.964566 2271055.919160 160133.976962 910.980721 162694.104493 139.215085 459.825058 3044.203099 1364.391070 11368832.688859 604183.628792 5945.538855 302.586629 885733.473050 5538.557075 141240.712134 4253862.150450 668133.275440 139884.338109 85.614603 10354750.418251 17868.692309 602680.534077 4886.100396 49520.221250 37686678.532769 125574.617946 24515660.840781 1658070.487394 4389273.618975 175053536.411235 723278.124694 8218773.932783 109808.803221 25145180.735352 878620.659825 17990251.285157 4246064.283723 2114936.755487 9243801.504791 3122319.201582 286.882262 0.000000 19507371.325491 182469954.152220 5611233598.579755 0.164437 0.137222 1.130220 0.108060 0.055004 1.434057 0.017057 0.049313 0.114704 0.573916 2.083775 21.365732 0.570655 1.507062 0.068492 0.029060 0.237064 0.435879 0.116379 0.093282 0.004456 0.000000 0.000019 0.000000 0.632704 0.032031 0.114438 1.054889 6.483136 0.006201 0.000000 6.288429 0.175183 0.214101 0.001726 0.130889 1.103301 2.140081 0.713815 2.798477 7.467790 7.713305 4.953500 1.565705 2.586517 0.684080 0.316195 1.902531 1.871171 39.144897 0.642471 4.950869 56.996421 0.459243 3.323370 0.222143 4.296750 0.554879 6.358152 0.000662 121.912030 0.193562 89.344696 0.222510 0.537732 355.655813 0.298956 272.048066 2.345215 0.242293 8.994423 17.989637 0.260088 0.000878 0.884901 5.303423 22.058955 128.335510 0.157613 0.606924 0.979242 1.883595 0.000000 6.404018 59.902530 6.269034 0.532677 46.443108 55.657534 6.823970 -2805257.926514 10.579315
